ChEMBL ID,Name,Synonyms,Type,Max Phase,Molecular Weight,Targets,Bioactivities,AlogP,PSA,HBA,HBD,#RO5 Violations,#Rotatable Bonds,Passes Ro3,QED Weighted,CX ApKa,CX BpKa,CX LogP,CX LogD,Aromatic Rings,Structure Type,Inorganic Flag,Heavy Atoms,HBA Lipinski,HBD Lipinski,#RO5 Violations (Lipinski),Molecular Weight (Monoisotopic),Molecular Species,Molecular Formula,Smiles
CHEMBL1237054,PLICAMYCIN,A-2371|ANTIBIOTIC LA-7017|LA-7017|MITHRAMYCIN|Mithracin|NSC-24559|PA-144|PLICAMYCIN,Small molecule,4,1085.16,34.0,108.0,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,0,None,None,None,None,1084.4727,None,C52H76O24,CO[C@H](C(=O)[C@@H](O)[C@@H](C)O)[C@@H]1Cc2cc3cc(O[C@H]4C[C@@H](O[C@@H]5C[C@@H](O)[C@H](O)[C@@H](C)O5)[C@H](O)[C@@H](C)O4)c(C)c(O)c3c(O)c2C(=O)[C@H]1O[C@H]1C[C@@H](O[C@@H]2C[C@@H](O)[C@@H](O[C@@H]3C[C@](C)(O)[C@H](O)[C@@H](C)O3)[C@@H](C)O2)[C@H](O)[C@@H](C)O1
CHEMBL1534,RIBOFLAVIN,E-B2|E101|FREEDA|Flavaxin|INS NO. 101(I)|LACTOFLAVIN|NCI-0033298|NSC-33298|RIBOFLAVIN|RIBOFLAVIN (VIT B2)|RIBOFLAVIN TETRABUTYRATE|Riboflavin|Riboflavine|VITAMIN B2|VITAMIN G|Vitamin B 2|Vitamin G,Small molecule,4,376.37,45.0,100.0,-1.72,161.56,9,5,0,5,N,0.33,5.97,0.76,-0.92,-2.25,1,MOL,0,27,10,5,0,376.1383,ACID,C17H20N4O6,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C
CHEMBL1234886,OXYGEN,E-948|E948|INS NO.948|INS-948|OXYGEN|OXYGEN 93 PERCENT|Oxygen|RNS-60 COMPONENT OXYGEN|RNS60 COMPONENT OXYGEN,Small molecule,4,32.0,6.0,8.0,0.07,34.14,2,0,0,0,Y,0.38,None,None,-0.28,-0.28,0,MOL,0,2,2,0,0,31.9898,None,O2,O=O
CHEMBL2111112,VERNAKALANT,VERNAKALANT,Small molecule,4,349.47,2.0,6.0,2.64,51.16,5,1,0,7,N,0.82,None,9.65,2.51,0.28,1,MOL,0,25,5,1,0,349.2253,BASE,C20H31NO4,COc1ccc(CCO[C@@H]2CCCC[C@H]2N2CC[C@@H](O)C2)cc1OC
CHEMBL1201064,FLUOROMETHOLONE ACETATE,"FLUOROMETHOLONE ACETATE|Flarex|U-17,323|U-17323",Small molecule,4,418.51,56.0,57.0,3.49,80.67,5,1,0,2,N,0.69,13.64,None,2.86,2.86,0,MOL,0,30,5,1,0,418.2156,NEUTRAL,C24H31FO5,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
CHEMBL2105760,BREXPIPRAZOLE,BREXPIPRAZOLE|OPC-34712|REXULTI,Small molecule,4,433.58,12.0,18.0,4.72,48.57,5,1,0,7,N,0.43,13.56,8.40,4.65,3.61,4,MOL,0,31,5,1,0,433.1824,NEUTRAL,C25H27N3O2S,O=c1ccc2ccc(OCCCCN3CCN(c4cccc5sccc45)CC3)cc2[nH]1
CHEMBL1788390,PROPENIDAZOLE,PROPENIDAZOLE,Small molecule,0,267.24,,,0.86,104.33,7,0,0,5,N,0.20,None,1.89,1.15,1.15,1,MOL,0,19,8,0,0,267.0855,NEUTRAL,C11H13N3O5,CCOC(=O)/C(=C/c1ncc([N+](=O)[O-])n1C)C(C)=O
CHEMBL1589896,HEXOPRENALINE,HEXOPRENALINE,Small molecule,0,420.51,11.0,14.0,2.02,145.44,8,8,1,13,N,0.18,8.69,10.18,0.22,-2.28,2,MOL,0,30,8,8,1,420.226,BASE,C22H32N2O6,Oc1ccc(C(O)CNCCCCCCNCC(O)c2ccc(O)c(O)c2)cc1O
CHEMBL22097,LORMETAZEPAM,Chlorotemazepam|LORMETAZEPAM|Methyllorazepam|WY-4082,Small molecule,4,335.19,7.0,34.0,3.13,52.90,3,1,0,1,N,0.87,10.68,None,3.39,3.39,2,MOL,0,22,4,1,0,334.0276,NEUTRAL,C16H12Cl2N2O2,CN1C(=O)C(O)N=C(c2ccccc2Cl)c2cc(Cl)ccc21
CHEMBL2107825,TENOFOVIR ALAFENAMIDE,GS-7340|GS-734003|TENOFOVIR ALAFENAMIDE|VEMLIDY,Small molecule,4,476.47,12.0,32.0,2.97,143.48,10,2,0,11,N,0.31,11.36,3.74,1.88,1.88,3,MOL,0,33,11,3,1,476.1937,NEUTRAL,C21H29N6O5P,CC(C)OC(=O)[C@H](C)N[P@](=O)(CO[C@H](C)Cn1cnc2c(N)ncnc21)Oc1ccccc1
CHEMBL1257030,LONIDAMINE,LONIDAMINE,Small molecule,3,321.16,39.0,101.0,4.09,55.12,3,1,0,3,N,0.79,3.12,None,4.40,0.94,3,MOL,0,21,4,1,0,320.0119,ACID,C15H10Cl2N2O2,O=C(O)c1nn(Cc2ccc(Cl)cc2Cl)c2ccccc12
CHEMBL1512949,FENOVERINE,FENOVERINE,Small molecule,3,459.57,10.0,23.0,4.36,45.25,6,0,0,4,N,0.58,None,6.41,4.03,3.99,3,MOL,0,33,6,0,0,459.1617,NEUTRAL,C26H25N3O3S,O=C(CN1CCN(Cc2ccc3c(c2)OCO3)CC1)N1c2ccccc2Sc2ccccc21
CHEMBL159659,LEVOMETHADONE,LEVOMETHADONE,Small molecule,0,309.45,3.0,10.0,4.29,20.31,2,0,0,7,N,0.76,None,9.12,5.01,3.29,2,MOL,0,23,2,0,0,309.2093,BASE,C21H27NO,CCC(=O)C(C[C@@H](C)N(C)C)(c1ccccc1)c1ccccc1
CHEMBL1585,PIPOBROMAN,A-8103|NSC-25154|PIPOBROMAN|Vercyte,Small molecule,4,356.06,94.0,124.0,1.23,40.62,2,0,0,4,N,0.71,None,None,0.41,0.41,0,MOL,0,16,4,0,0,353.9579,NEUTRAL,C10H16Br2N2O2,O=C(CCBr)N1CCN(C(=O)CCBr)CC1
CHEMBL404108,LUMIRACOXIB,COX-189|LUMIRACOXIB|PREXIGE,Small molecule,4,293.73,14.0,56.0,4.16,49.33,2,2,0,4,N,0.89,4.11,None,4.31,1.22,2,MOL,0,20,3,2,0,293.0619,ACID,C15H13ClFNO2,Cc1ccc(Nc2c(F)cccc2Cl)c(CC(=O)O)c1
CHEMBL1184360,DIAMTHAZOLE,DIAMTHAZOLE|DIMAZOLE,Small molecule,4,293.44,3.0,4.0,3.08,28.60,5,0,0,7,N,0.78,None,9.28,3.48,1.60,2,MOL,0,20,4,0,0,293.1562,BASE,C15H23N3OS,CCN(CC)CCOc1ccc2nc(N(C)C)sc2c1
CHEMBL2103873,MACITENTAN,ACT 064992|ACT-064992|MACITENTAN|OPSUMIT,Small molecule,4,588.28,9.0,48.0,3.57,128.22,8,2,1,11,N,0.33,7.76,3.26,3.69,3.55,3,MOL,0,32,10,2,1,585.9633,NEUTRAL,C19H20Br2N6O4S,CCCNS(=O)(=O)Nc1ncnc(OCCOc2ncc(Br)cn2)c1-c1ccc(Br)cc1
CHEMBL506110,SULTAMICILLIN,"CP-49,952|CP-49952|SULTAMICILLIN|SULTAMICILLIN TOSILATE|UNASYN|VD-1827",Small molecule,4,594.67,5.0,30.0,-0.59,182.48,11,2,2,7,N,0.23,11.71,7.23,-0.40,-0.63,1,MOL,0,40,13,3,2,594.1454,NEUTRAL,C25H30N4O9S2,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)OCOC(=O)[C@@H]1N2C(=O)C[C@H]2S(=O)(=O)C1(C)C
CHEMBL2105291,QUINGESTANOL ACETATE,QUINGESTANOL|QUINGESTANOL ACETATE|W 4540,Small molecule,0,408.58,,,5.95,35.53,3,0,1,3,N,0.43,None,None,4.76,4.76,0,MOL,0,30,3,0,1,408.2664,NEUTRAL,C27H36O3,C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CC=C4C=C(OC5CCCC5)CC[C@@H]4[C@H]3CC[C@@]21C
CHEMBL605846,OLODATEROL,BI 1744|OLODATEROL|STRIVERDI RESPIMAT,Small molecule,4,386.45,7.0,12.0,2.38,100.05,6,4,0,7,N,0.58,9.22,9.84,1.19,-0.18,2,MOL,0,28,7,4,0,386.1842,BASE,C21H26N2O5,COc1ccc(CC(C)(C)NC[C@H](O)c2cc(O)cc3c2OCC(=O)N3)cc1
CHEMBL1200800,CALCIUM ACETATE,CALCIUM ACETATE|E-263|E263|ELIPHOS|EVEROSE|FEMA NO. 2228|INS NO.263|INS-263|PHOSEX|PHOSLO GELCAPS|PHOSLYRA|Phoslo|RENACET,Small molecule,4,158.17,1.0,2.0,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,0,None,None,None,None,157.9892,None,C4H6CaO4,CC(=O)[O-].CC(=O)[O-].[Ca+2]
CHEMBL12713,SERTINDOLE,LU 23-174|LU-23-174|SERTINDOLE|SerLect,Small molecule,4,440.95,49.0,158.0,4.63,40.51,3,1,0,5,N,0.63,None,8.56,4.15,2.96,3,MOL,0,31,5,1,0,440.1779,BASE,C24H26ClFN4O,O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1
CHEMBL49080,CLENBUTEROL,CLENBUTEROL|CLENBUTEROL HYDROCHLORIDE|NAB 365|SPIROPENT|SPIROPENT MITE,Small molecule,4,277.2,135.0,322.0,3.00,58.28,3,3,0,3,Y,0.74,None,9.63,2.33,0.14,1,MOL,0,17,3,4,0,276.0796,BASE,C12H18Cl2N2O,CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1
CHEMBL1473,FLUTICASONE PROPIONATE,AERIVIO SPIROMAX|AIRFLUSAL FORSPIRO|ARMONAIR DIGIHALER|ARMONAIR RESPICLICK|CCI 18781|CCI-18781|Cutivate|FLIXONASE|FLIXOTIDE|FLONASE ALLERGY RELIEF|FLOVENT|FLOVENT DISKUS 100|FLOVENT DISKUS 250|FLOVENT DISKUS 50|FLOVENT HFA|FLUTICASONE|FLUTICASONE PROPIONATE|FLUTICASONE PROPIONATE |FLUTIFORM|Flonase|Flovent|NASOFAN|OPN-375|PF-00241939|PIRINASE|SEREFLO|SERETIDE 100|SERETIDE 125|SERETIDE 250|SERETIDE 50|SERETIDE 500|SIRDUPLA|XHANCE,Small molecule,4,500.58,35.0,131.0,4.43,80.67,6,1,1,4,N,0.58,13.61,None,3.72,3.72,0,MOL,0,34,5,1,1,500.1844,NEUTRAL,C25H31F3O5S,CCC(=O)O[C@]1(C(=O)SCF)[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
CHEMBL718,METHYLDOPA (RACEMIC),"2-Amino-3-(3,4-Dihydroxy-Phenyl)-2- Methyl-Propionic Acid(Catechol Metabolite)|METHYLDOPA (RACEMIC)|METHYLDOPA DL-FORM|Methyldopa (Racemic)",Small molecule,1,211.22,37.0,56.0,0.44,103.78,4,4,0,3,N,0.54,1.73,9.85,-1.36,-1.37,1,MOL,0,15,5,5,0,211.0845,ZWITTERION,C10H13NO4,CC(N)(Cc1ccc(O)c(O)c1)C(=O)O
CHEMBL2110895,BIPHENAMINE,XENYSALATE,Small molecule,0,313.4,,,3.56,49.77,4,1,0,7,N,0.79,9.58,8.84,4.30,3.14,2,MOL,0,23,4,1,0,313.1678,BASE,C19H23NO3,CCN(CC)CCOC(=O)c1cccc(-c2ccccc2)c1O
CHEMBL2106186,FENQUIZONE,FENQUIZONE|Idrolone|M.G. 13054,Small molecule,0,337.79,,,1.84,101.29,4,3,0,2,N,0.78,9.53,None,2.26,2.26,2,MOL,0,22,6,4,0,337.0288,NEUTRAL,C14H12ClN3O3S,NS(=O)(=O)c1cc2c(cc1Cl)NC(c1ccccc1)NC2=O
CHEMBL2110784,CINEPAZET,CINEPAZET,Small molecule,0,392.45,2.0,3.0,1.43,77.54,7,0,0,8,N,0.49,None,4.86,1.13,1.13,1,MOL,0,28,8,0,0,392.1947,NEUTRAL,C20H28N2O6,CCOC(=O)CN1CCN(C(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)CC1
CHEMBL241694,ETHISTERONE,ANHYDROHYDROXYPROGESTERONE|ETHISTERONE|NSC-9565|Ora-Lutin|PREGNENINOLONE|Pranone|Syngestrotabs|Trosinone,Small molecule,3,312.45,122.0,519.0,3.88,37.30,2,1,0,0,N,0.69,None,None,3.52,3.52,0,MOL,0,23,2,1,0,312.2089,NEUTRAL,C21H28O2,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
CHEMBL184618,FRAMYCETIN,ANTIBIOTIQUE EF 185|FRAMYCETIN|NEOMYCIN B,Small molecule,3,614.65,210.0,1721.0,-8.90,353.11,19,13,3,9,N,0.11,12.15,9.71,-8.42,-15.47,0,MOL,0,42,19,19,3,614.3123,BASE,C23H46N6O13,NC[C@@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3N)[C@@H]2O)[C@H](N)[C@@H](O)[C@@H]1O
CHEMBL645,BISOPROLOL,"BISOPROLOL|Bisoprolol|CL 297,939|CL-297939|EMD 33 512|EMD-33-512|Zebeta|Ziac",Small molecule,4,325.45,34.0,141.0,2.37,59.95,5,2,0,12,N,0.58,None,9.67,2.20,-0.03,1,MOL,0,23,5,2,0,325.2253,BASE,C18H31NO4,CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1
CHEMBL63323,NIFLUMIC ACID,NIFLUMIC ACID|UP 83,Small molecule,0,282.22,161.0,417.0,3.54,62.22,3,2,0,3,N,0.90,1.88,5.30,3.21,1.41,2,MOL,0,20,4,2,0,282.0616,ACID,C13H9F3N2O2,O=C(O)c1cccnc1Nc1cccc(C(F)(F)F)c1
CHEMBL64,ISONIAZID,DOW-ISONIAZID|HYZYD|ISONIAZID|ISONICOTINYLHYDRAZINE|Isoniazid|LANIAZID|NICOTIBINE|NSC-9659|Nydrazid|RIMIFON|STANOZIDE,Small molecule,4,137.14,266.0,5993.0,-0.31,68.01,3,2,0,1,N,0.32,13.61,3.35,-0.69,-0.69,1,MOL,0,10,4,3,0,137.0589,NEUTRAL,C6H7N3O,NNC(=O)c1ccncc1
CHEMBL3275586,DIXYRAZINE,DIXYRAZINE,Small molecule,0,427.61,2.0,3.0,3.55,39.18,6,1,0,9,N,0.62,None,7.87,3.52,2.93,2,MOL,0,30,5,1,0,427.2293,NEUTRAL,C24H33N3O2S,CC(CN1CCN(CCOCCO)CC1)CN1c2ccccc2Sc2ccccc21
CHEMBL2216870,IDELALISIB,CAL-101|GS-1101|GS-11CAL-101|IDELALISIB|ZYDELIG,Small molecule,4,415.43,359.0,585.0,3.75,101.38,7,2,0,5,N,0.45,9.86,3.25,3.36,3.36,5,MOL,0,31,8,2,0,415.1557,NEUTRAL,C22H18FN7O,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1
CHEMBL294199,CAPSAICIN,ALGRX 4975|ALGRX-4975|CAPSAICIN|FEMA NO. 3404|NGX-1998|NGX-4010|NSC-56353|QUTENZA|ZACIN|ZOSTRIX|ZOSTRIX HP,Small molecule,4,305.42,171.0,748.0,3.79,58.56,3,2,0,9,N,0.54,9.93,None,3.75,3.75,1,MOL,0,22,4,2,0,305.1991,NEUTRAL,C18H27NO3,COc1cc(CNC(=O)CCCC/C=C/C(C)C)ccc1O
CHEMBL47050,PENFLURIDOL,"MCN-JR-16,341|Micefal|PENFLURIDOL|R 16,341|Semap",Small molecule,0,523.97,49.0,125.0,7.53,23.47,2,1,2,7,N,0.32,13.90,8.96,7.25,5.68,3,MOL,0,36,2,1,2,523.1701,BASE,C28H27ClF5NO,OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1
CHEMBL1697849,PYRROBUTAMINE,PYRROBUTAMINE|Pyrrobutamine,Small molecule,0,311.86,1.0,1.0,5.06,3.24,1,0,1,5,N,0.75,None,8.91,5.41,3.89,2,MOL,0,22,1,0,1,311.1441,BASE,C20H22ClN,Clc1ccc(C/C(=C\CN2CCCC2)c2ccccc2)cc1
CHEMBL2106325,DIMEMORFAN,DIMEMORFAN|DIMEMORFAN PHOSPHATE,Small molecule,0,255.41,1.0,1.0,3.68,3.24,1,0,0,0,N,0.68,None,10.04,4.16,1.58,1,MOL,0,19,1,0,0,255.1987,BASE,C18H25N,Cc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3
CHEMBL493287,GLUCOSAMINE,GLUCOSAMINE,Small molecule,4,179.17,20.0,111.0,-3.25,116.17,6,5,0,1,N,0.29,11.73,8.23,-3.04,-3.93,0,MOL,0,12,6,6,1,179.0794,NEUTRAL,C6H13NO5,N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O
CHEMBL1201313,CHLOPHEDIANOL,CLOFEDANOL|Chlophedianol,Small molecule,4,289.81,5.0,5.0,3.53,23.47,2,1,0,5,N,0.91,13.18,8.87,3.46,1.97,2,MOL,0,20,2,1,0,289.1233,BASE,C17H20ClNO,CN(C)CCC(O)(c1ccccc1)c1ccccc1Cl
CHEMBL334966,CANGRELOR,AR-C69931XX|CANGRELOR|Cangrelor,Small molecule,4,776.37,5.0,8.0,2.85,255.91,15,7,3,15,N,0.05,0.79,4.94,-0.60,-5.25,2,MOL,0,44,17,7,3,774.9483,ACID,C17H25Cl2F3N5O12P3S2,CSCCNc1nc(SCCC(F)(F)F)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)C(Cl)(Cl)P(=O)(O)O)[C@@H](O)[C@H]1O
CHEMBL1738,DEXRAZOXANE,ADR-529|CARDIOXANE|DEXRAZOXANE|Dexrazoxane|ICRF-187|NSC-169780|Zinecard,Small molecule,4,268.27,82.0,151.0,-2.71,98.82,6,2,0,3,N,0.54,11.20,3.20,-2.65,-2.65,0,MOL,0,19,8,2,0,268.1172,NEUTRAL,C11H16N4O4,C[C@@H](CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1
CHEMBL251940,PERICIAZINE,NEULACTIL|PERICIAZINE|PERICYAZINE|PROPERICIAZINE|RP 8909|SKF 20716,Small molecule,4,365.5,17.0,32.0,4.01,50.50,5,1,0,4,N,0.89,None,8.37,3.11,2.09,2,MOL,0,26,4,1,0,365.1562,NEUTRAL,C21H23N3OS,N#Cc1ccc2c(c1)N(CCCN1CCC(O)CC1)c1ccccc1S2
CHEMBL222559,TIPRANAVIR,Aptivus|TIPRANAVIR|Tipranavir|U-140690,Small molecule,4,602.68,30.0,205.0,7.33,105.59,6,2,2,11,N,0.22,4.43,None,7.14,3.45,3,MOL,0,42,7,2,2,602.2062,ACID,C31H33F3N2O5S,CCC[C@@]1(CCc2ccccc2)CC(O)=C([C@H](CC)c2cccc(NS(=O)(=O)c3ccc(C(F)(F)F)cn3)c2)C(=O)O1
CHEMBL1201075,IOXILAN,IOXILAN|OXILAN-300|OXILAN-350|Oxilan,Small molecule,4,791.11,3.0,7.0,-0.99,179.66,8,7,2,11,N,0.14,11.74,None,-1.32,-1.32,1,MOL,0,32,11,7,3,790.8698,NEUTRAL,C18H24I3N3O8,CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCCO)c(I)c(C(=O)NCC(O)CO)c1I
CHEMBL167731,PIXANTRONE,BBR 2778|BBR-2778|PIXANTRONE,Small molecule,4,325.37,3.0,24.0,0.60,123.13,7,4,0,6,N,0.52,None,9.52,0.35,-3.24,2,MOL,0,24,7,6,1,325.1539,BASE,C17H19N5O2,NCCNc1ccc(NCCN)c2c1C(=O)c1ccncc1C2=O
CHEMBL44618,CHLOROFORM,CHLOROFORM|Chloroform,Small molecule,4,119.38,123.0,894.0,1.99,0.00,0,0,0,0,Y,0.43,None,None,1.83,1.83,0,MOL,0,4,0,0,0,117.9144,None,CHCl3,ClC(Cl)Cl
CHEMBL996,CEFOXITIN,CEFOXITIN|Cefoxitin|Cenomycin|J01DC01|Mefoxin|Mefoxitin,Small molecule,4,427.46,155.0,1925.0,0.10,148.26,8,3,0,7,N,0.41,3.39,None,0.29,-3.12,1,MOL,0,28,10,4,0,427.0508,ACID,C16H17N3O7S2,CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@@H]21
CHEMBL1453317,DIETHYLTOLUAMIDE,DEET|DIETHYLTOLUAMIDE|ENT-20218|ENT-22542|NSC-33840,Small molecule,4,191.27,22.0,97.0,2.48,20.31,1,0,0,3,Y,0.72,None,None,2.50,2.50,1,MOL,0,14,2,0,0,191.131,NEUTRAL,C12H17NO,CCN(CC)C(=O)c1cccc(C)c1
CHEMBL1201027,GLYCOPYRROLATE,AD-237|AHR-504|CHF-5259|CHF5259|CUVPOSA|GLYCOPYRROLATE|GLYCOPYRRONE BROMIDE|GLYCOPYRRONIUM BROMIDE|GLYRX-PF|LONHALA MAGNAIR KIT|NSC-250836|NSC-251251|NSC-251252|NVA-237|NVA237|ORG-NC-45|PT-001|PT001|ROBINUL FORTE|ROBINUL FTE|Robinul|SEEBRI|SIALANAR,Small molecule,4,398.34,20.0,54.0,2.46,46.53,3,1,0,4,N,0.69,11.53,None,-1.41,-1.41,1,MOL,0,23,4,1,0,318.2064,NEUTRAL,C19H28BrNO3,C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)C2CCCC2)C1.[Br-]
CHEMBL916,TIROFIBAN,Aggrastat|L-700462|MK-383|TIROFIBAN|Tirofiban,Small molecule,4,440.61,19.0,86.0,2.95,104.73,5,3,0,14,N,0.38,3.17,10.21,0.60,0.60,1,MOL,0,30,7,3,0,440.2345,ZWITTERION,C22H36N2O5S,CCCCS(=O)(=O)N[C@@H](Cc1ccc(OCCCCC2CCNCC2)cc1)C(=O)O
CHEMBL1222251,INOSITOL,CYCLOHEXANEHEXOL|INOSITOL|MESO-INOSITOL|NSC-25142|NSC-404118|NSC-55551|NSC-8101,Small molecule,3,180.16,70.0,96.0,-3.83,121.38,6,6,1,0,N,0.23,12.29,None,-3.78,-3.78,0,MOL,0,12,6,6,1,180.0634,NEUTRAL,C6H12O6,O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O
CHEMBL968,FLURAZEPAM,Dalmane|FLURAZEPAM|Flurazepam,Small molecule,4,387.89,15.0,92.0,4.00,35.91,3,0,0,6,N,0.75,None,8.71,3.95,2.62,2,MOL,0,27,4,0,0,387.1514,BASE,C21H23ClFN3O,CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21
CHEMBL1235535,NICOTINYL ALCOHOL,NICOTINYL ALCOHOL|NICOTINYL ALCOHOL (PYRIDYLCARBINOL)|NICOTINYL ALCOHOL TARTRATE|NU-2121|Nicotinyl Alcohol (Pyridylcarbinol)|PYRIDYLCARBINOL|PYRIDYLMETHANOL|RO 1-5155|Roniacol,Small molecule,0,109.13,12.0,16.0,0.57,33.12,2,1,0,1,Y,0.57,None,4.73,-0.01,-0.01,1,MOL,0,8,2,1,0,109.0528,NEUTRAL,C6H7NO,OCc1cccnc1
CHEMBL1513,IRBESARTAN,APROVEL|Avapro|BMS-186295|IFIRMASTA|IRBESARTAN|KARVEA|SABERVEL|SR 47436|SR-47436,Small molecule,4,428.54,149.0,674.0,4.78,87.13,5,1,0,7,N,0.59,5.85,4.12,5.39,4.23,3,MOL,0,32,7,1,0,428.2325,ACID,C25H28N6O,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1
CHEMBL238804,SELEXIPAG,ACT-293987|NS-304|SELEXIPAG|UPTRAVI,Small molecule,4,496.63,11.0,34.0,3.90,101.49,7,1,0,12,N,0.38,3.77,1.41,3.76,2.82,3,MOL,0,35,8,1,0,496.2144,ACID,C26H32N4O4S,CC(C)N(CCCCOCC(=O)NS(C)(=O)=O)c1cnc(-c2ccccc2)c(-c2ccccc2)n1
CHEMBL582,ISOPROPYL ALCOHOL,2-PROPANOL|2-Propanol|FEMA NO. 2929|IPA|ISOPROPANOL|ISOPROPYL ALCOHOL|Isopropanol|Isopropyl Alcohol|MANUGEL|MEDI-SWAB|MEDI-SWAB H|NSC-135801|STERETS|STERETS H|SWIM-EAR|ZURAGARD,Small molecule,4,60.1,13.0,28.0,0.39,20.23,1,1,0,0,Y,0.43,None,None,0.25,0.25,0,MOL,0,4,1,1,0,60.0575,NEUTRAL,C3H8O,CC(C)O
CHEMBL333826,DEQUALINIUM,DEQUALINIUM|Dequalinium,Small molecule,4,456.68,56.0,132.0,6.17,59.80,2,2,1,11,N,0.21,None,None,-3.59,-3.59,4,MOL,0,34,4,4,1,456.3242,NEUTRAL,C30H40N4+2,Cc1cc(N)c2ccccc2[n+]1CCCCCCCCCC[n+]1c(C)cc(N)c2ccccc21
CHEMBL226335,RUTIN,C.I. 75730|NSC-115918|NSC-9220|RUTIN|RUTOSIDE,Small molecule,2,610.52,117.0,423.0,-1.69,269.43,16,10,3,6,N,0.14,6.37,None,-0.87,-2.02,3,MOL,0,43,16,10,3,610.1534,ACID,C27H30O16,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O
CHEMBL1422,SITAGLIPTIN,JANUVIA|LEZ-763|LEZ763|MK-0431|SITAGLIPTIN,Small molecule,4,407.32,41.0,301.0,2.02,77.04,5,1,0,4,N,0.62,None,8.78,1.26,-0.14,2,MOL,0,28,6,2,0,407.1181,BASE,C16H15F6N5O,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F
CHEMBL61593,CYCLOTHIAZIDE,35483|Anhydron|CYCLOTHIAZIDE|FLUIDIL,Small molecule,4,389.89,33.0,118.0,1.23,118.36,5,3,0,2,N,0.66,9.06,None,0.94,0.94,1,MOL,0,24,7,4,0,389.0271,NEUTRAL,C14H16ClN3O4S2,NS(=O)(=O)c1cc2c(cc1Cl)NC(C1CC3C=CC1C3)NS2(=O)=O
CHEMBL2106660,ACEFYLLINE PIPERAZINE,ACEFYLLINE PIPERAZINE|ACEPIFYLLINE|ETOPHYLATE|PIPERAZINE THEOPHYLLINE ETHANOATE,Small molecule,4,562.54,,,-1.48,99.12,7,1,0,2,N,0.69,3.26,None,-1.07,-4.50,2,MOL,0,17,8,1,0,238.0702,ACID,C22H30N10O8,C1CNCCN1.Cn1c(=O)c2c(ncn2CC(=O)O)n(C)c1=O.Cn1c(=O)c2c(ncn2CC(=O)O)n(C)c1=O
CHEMBL46399,PHENAZOCINE,PHENAZOCINE,Small molecule,4,321.46,5.0,13.0,4.16,23.47,2,1,0,3,N,0.92,9.96,10.86,4.08,1.97,2,MOL,0,24,2,1,0,321.2093,BASE,C22H27NO,CC1C2Cc3ccc(O)cc3C1(C)CCN2CCc1ccccc1
